business_id,rating,user_id
Whiskey Joe's Bar & Grill - Manatee River,5,1.1829864146913722e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.060813312492278e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0579520314432936e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.133824843879048e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0749039657712352e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.132288776617177e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.10185668504586e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0201246042973638e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.0096792731482731e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1196470974800672e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1270086148675704e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1234455228269371e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0660379660231398e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.044847266619235e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.151610362645148e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1594891772529608e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1663734622224128e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0621477875544352e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0552763298076344e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1349055835318003e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.0762967138101912e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0923077860472485e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1354941704037137e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1479201247517054e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0456960337597176e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0727322466237122e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1349385757113064e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.124962701807918e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.051125769850551e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1642108821720028e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0583636718213553e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.112980573797826e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1167417937032597e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1752201892006896e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0835046614200431e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.036764994744274e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1351592092577223e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1311900002509544e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.183031834878458e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.115893767129394e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.148117262105905e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1184299569278914e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1679218086788514e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0378527128734864e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.0454374265554436e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1604573436051453e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.019650613748851e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.080208654523954e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1039253315781657e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1831664369671402e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0335430743215002e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0650270911331644e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.1563494853945768e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0918145418211202e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0396994901175044e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.157669003472391e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0517362941586424e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1136270670644104e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0176808851555317e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1121745124200746e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.080600789582459e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0425171611859794e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0019172571102524e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.094582032293346e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.079380298616626e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0617283330756012e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1814258899784486e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1040836617097568e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1115144896848406e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.061944272096793e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.082290261095738e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.018177654958548e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0816059127923129e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0360655194683276e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1157498683139355e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0753205057694664e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0342423632039584e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1784217976765232e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1228909650067617e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1421426939899344e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.080914406722118e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0282147214273262e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0212638096459124e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0523108753971452e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0874104333488977e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0916520300513244e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.048648048206186e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0087932746116814e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0777117062225651e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0475819866015098e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1824594832145002e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0686974264547094e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0835485809935334e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1345850541073896e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0624762196219498e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1541067966575682e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1221794665429212e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0856888418379938e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1436198746876274e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1717155106831268e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0283920321520773e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0476092231563908e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0674368171628374e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.167301303080339e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1341837453507548e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.007524528750025e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1293917126302523e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.145704818789994e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0236080411980223e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1525183486141987e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1181008672612155e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1461240236991191e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1466144702759708e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1155776153882313e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1785465379350038e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.032962942159525e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.099473117148305e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.0740800553830818e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0722853540905307e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.167059203826324e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.0282953924417911e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1698776699975188e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1315556766692432e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0728420032522967e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0388678361316363e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.11366305240531e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.143876447216248e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0694349851439224e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1567803164159068e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.178727730076584e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0227907669559973e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.027025680713682e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1556502390874826e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0693432898910546e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1491883575305685e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.004899281586152e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0652478202789662e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.062412752806396e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1090788370829758e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0353372092932537e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1634806195906824e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0770065854348214e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0525774943534893e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0331816570930076e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1473783643269444e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0394971246022576e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1104604424102412e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0965799900382382e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1437951631040029e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0377027945015742e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0526861254735002e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0018306872478414e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.103857639661387e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1382221311179312e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.1300172707992874e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0518839927463456e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0133680109316135e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0211287729656155e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1119059929475002e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0031338589685994e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1650687373704608e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0233949748600096e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1774144283527512e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.1444624662808892e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1339344673326735e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.016539588191405e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.141694059429023e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.158737157013528e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0037305986250126e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1115761584555468e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.145043485246166e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0225246547145309e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1192981607929292e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0746294297765727e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1838674632591524e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0648585206070033e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0563652094208732e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.1550378384007687e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.071976337285694e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0411609963346012e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.170447024705184e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1776056066140226e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0689264567862636e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1137987677178792e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0790107817842608e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1686156192284426e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1065434319574313e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.177184058770018e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1835808653863464e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0278233086993927e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.1538481107168072e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.164966989439198e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0085078823074618e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.1020481638685377e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0647253244449736e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1393858961680954e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0299756356615836e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1230974817374364e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.1742302530177964e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.003949832233458e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.1298319900892915e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.088791348638908e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.008683615044748e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0454821931247963e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0247800834048511e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1310456330955566e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1572420128166116e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1745046105804154e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0648827330922342e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.1266942386872828e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0197531644615097e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0455065439627466e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1075124316828454e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1602847153763076e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0096709024719176e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.177503774072362e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.158655642248259e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.06557024161433e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0397997750387062e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1645250334833253e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1772564505591418e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.0045065602696511e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.1351980148795217e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.167111954673953e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0880407327629764e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0972854506532644e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0136103474278518e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1191499285142656e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.123831046395668e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0410258621103648e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.101708884845227e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.1401617565004166e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0506613661286153e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1660141684770202e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0347037633519636e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1774126722125133e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.063816552974355e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.112563092526888e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0940852727466295e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0462199821606266e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.006812229556704e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0821954559742965e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0956020863260672e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1228915950342793e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1329407981634857e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1831954336342766e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1738430661837234e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0762203874800614e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1097570104037212e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1652098154365174e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1517555810850696e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0299847618820709e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.061594539221682e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.0100353322375315e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0144890002627831e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.037445365893572e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0858266676453482e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.161097640093408e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0605431938929094e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1391667082865266e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.174554805187298e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0739399477151374e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1556755575059236e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0717398806633968e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.13453220968853e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0352056240478172e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0918490872453589e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1362792178271864e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0330288723474248e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.108828657586585e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1288582278490453e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.1659641037296542e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0248300580911214e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1504852327402044e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0711935006300865e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1159310943010754e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.1174178165492226e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0585140754310516e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0802334565528992e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0187974274482115e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0787413157926751e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.1462519726571753e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0724583976040776e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.0680560881170185e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0262604095120032e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0071089151915963e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.019587948873462e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.172827106123983e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0729814124446664e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.133346357925378e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1636851356699812e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0806837357513776e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0460123050486337e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0529909652769974e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1637936912270962e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0913460374909506e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1148049608938578e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.177388994349262e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1270579913152523e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0682136246257997e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0373943324487238e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.032229522120444e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1843237566926306e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0759591217018675e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0385098999022812e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.051915222637174e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0242042638335884e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1468314784769624e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.0124806210302696e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0048525760772887e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0150722611461762e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.183029102219249e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0119012529040653e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0235414881614157e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.127443442575377e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0224594832840616e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1829477182768197e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0711700099492092e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1255277214328796e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0082842986102314e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1249356647357296e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1529814229364738e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0734144014140922e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.0356881238385489e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0415667644857097e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.0096721170694092e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.111726986667331e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1778151043028922e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1119607716906017e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.1319214624172612e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0177329355702824e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0159091756696524e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.121678111844222e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0694554311206329e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1718690343961644e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1061106432146843e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1510975670515384e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0709153224982811e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.1718260608409354e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0698920103564083e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0552389349186735e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.0509566315137304e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.061317976743874e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.04082529607301e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1658228624620375e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1025404639478415e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.08251490945298e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0996899236291296e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0795790154142908e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0642550610382551e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1566345437563288e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0879880058553518e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.139719611919296e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.057935917580133e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.166149811426101e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.145871201043702e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1279633731113332e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0041900248999236e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1115507798852216e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1021415790460487e+20
Whiskey Joe's Bar & Grill - Manatee River,2,1.0335691966598793e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0650987405630184e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.1289255482549653e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.172720363316617e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.0518187140018664e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1687619161757385e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0805552511614652e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.0366976853108274e+20
Whiskey Joe's Bar & Grill - Manatee River,4,1.141385569194398e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1251717898372293e+20
Whiskey Joe's Bar & Grill - Manatee River,1,1.1090332993586209e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1267792633543636e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1716875866941923e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.0613093236021545e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.08004992588598e+20
Whiskey Joe's Bar & Grill - Manatee River,3,1.058310221784091e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1649156664697384e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1266939229525792e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.1351556546314795e+20
Whiskey Joe's Bar & Grill - Manatee River,5,1.127370809008248e+20
